CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
TG,1.20E+11,P130,379,2022-04-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,109,2022-05-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,142,2022-01-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,411,2022-04-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,184,2022-01-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589939484,P130,100,2022-01-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309434940,P130,349,2022-04-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,486,2022-03-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,94489318802,P130,274,2022-05-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,13483,P130,151,2022-02-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,184,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,17179911472,P130,391,2022-03-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309455342,P130,114,2022-05-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899369943,P130,146,2022-01-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179908437,P130,308,2022-04-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,51539629845,P130,112,2022-05-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,277,2022-05-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,143,2022-03-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899381641,P130,200,2022-04-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,8589977426,P130,318,2022-04-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,8589934628,P130,314,2022-04-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,60129546343,P130,74,2022-01-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899397984,P130,149,2022-02-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719496919,P130,318,2022-02-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,378,2022-04-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,430,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.29E+11,P130,91,2022-02-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,463,2022-01-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,55,2022-05-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719489294,P130,35,2022-04-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,42949688670,P130,302,2022-04-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,377,2022-02-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129563421,P130,85,2022-04-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719480455,P130,181,2022-01-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.29E+11,P130,209,2022-02-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.29E+11,P130,5,2022-04-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,146,2022-01-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489321330,P130,26,2022-04-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,42949703060,P130,309,2022-02-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,13532,P130,139,2022-02-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.37E+11,P130,336,2022-04-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,104,2022-02-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,26905,P130,229,2022-05-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,8589947420,P130,370,2022-02-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309452527,P130,240,2022-01-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,34359784249,P130,8,2022-03-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,485,2022-02-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719510392,P130,246,2022-04-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,42949694310,P130,100,2022-05-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,266,2022-01-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,25769835900,P130,50,2022-01-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179899486,P130,473,2022-01-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,49378,P130,120,2022-02-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309429912,P130,289,2022-03-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719510354,P130,395,2022-05-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,146,2022-02-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,419,2022-04-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,10,2022-05-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,94489318329,P130,498,2022-03-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.29E+11,P130,257,2022-03-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,42949682154,P130,283,2022-04-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,185,2022-03-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,51539608927,P130,28,2022-02-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,36982,P130,85,2022-03-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.46E+11,P130,173,2022-04-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769804199,P130,58,2022-01-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.46E+11,P130,369,2022-04-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179889660,P130,251,2022-04-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719521510,P130,232,2022-03-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,321,2022-02-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,237,2022-03-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,52,2022-01-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,37,2022-04-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,19545,P130,302,2022-05-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,467,2022-01-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899373559,P130,108,2022-04-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,481,2022-03-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589949644,P130,467,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,380,2022-01-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489284222,P130,179,2022-01-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489313032,P130,220,2022-03-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,41919,P130,424,2022-05-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,181,2022-03-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309430833,P130,8,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,180,2022-02-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,42949701012,P130,32,2022-01-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719496821,P130,119,2022-01-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129570247,P130,16,2022-03-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719477560,P130,378,2022-03-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719481564,P130,10,2022-05-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,64,2022-05-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,60129548967,P130,279,2022-03-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769814557,P130,351,2022-02-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,93,2022-03-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,152,2022-01-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,234,2022-03-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589977910,P130,29,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,31,2022-02-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,154,2022-02-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,138,2022-01-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,390,2022-02-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309454855,P130,128,2022-03-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,161,2022-01-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129583140,P130,60,2022-03-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719532210,P130,78,2022-03-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,191,2022-01-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,329,2022-05-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309451719,P130,71,2022-02-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,34359755538,P130,238,2022-02-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,34359744972,P130,18,2022-04-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,137,2022-02-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,60129547568,P130,372,2022-05-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,17179885701,P130,447,2022-01-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179872996,P130,426,2022-04-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.29E+11,P130,177,2022-04-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,440,2022-05-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.29E+11,P130,340,2022-05-28,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,383,2022-02-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129568645,P130,213,2022-05-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,172,2022-02-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,416,2022-04-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719511819,P130,472,2022-04-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489320863,P130,266,2022-01-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,51539656227,P130,228,2022-01-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,105,2022-03-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899382051,P130,305,2022-02-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,127,2022-04-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899381660,P130,75,2022-03-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,89,2022-01-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.37E+11,P130,53,2022-04-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,341,2022-02-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899354923,P130,305,2022-02-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,60129583523,P130,321,2022-03-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899359248,P130,403,2022-05-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,121,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,34359764666,P130,116,2022-01-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,218,2022-03-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,68719489569,P130,54,2022-03-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,247,2022-05-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129559375,P130,377,2022-04-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,396,2022-05-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,51539640314,P130,394,2022-04-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,51539631595,P130,478,2022-01-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,94489287626,P130,198,2022-03-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,304,2022-04-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,34359739755,P130,392,2022-03-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769815590,P130,390,2022-05-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,36831,P130,344,2022-04-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,51539624699,P130,113,2022-01-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,380,2022-04-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769834784,P130,97,2022-03-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899401587,P130,137,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,371,2022-04-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,51539652857,P130,267,2022-03-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,303,2022-05-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,109,2022-02-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,368,2022-01-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,34809,P130,96,2022-05-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,288,2022-03-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309429639,P130,278,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,146,2022-04-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.29E+11,P130,438,2022-02-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769824553,P130,252,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,5166,P130,290,2022-03-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179903868,P130,225,2022-03-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,17179872573,P130,325,2022-04-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,2923,P130,181,2022-01-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,17179915504,P130,67,2022-03-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,34359793728,P130,70,2022-03-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589940824,P130,139,2022-04-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,380,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,190,2022-05-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769844013,P130,132,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719518765,P130,122,2022-01-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.46E+11,P130,138,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489321341,P130,119,2022-04-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719504891,P130,438,2022-04-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,197,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.37E+11,P130,243,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309414916,P130,284,2022-04-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,17179872830,P130,339,2022-01-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,217,2022-02-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719484488,P130,145,2022-03-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,486,2022-04-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899349253,P130,200,2022-04-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,159,2022-01-19,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769829730,P130,335,2022-01-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.63E+11,P130,217,2022-04-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,25769814050,P130,75,2022-02-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,180,2022-02-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,101,2022-01-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,42949694940,P130,384,2022-02-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,259,2022-03-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,68719520790,P130,188,2022-02-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,41,2022-01-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899385755,P130,127,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.55E+11,P130,209,2022-02-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,336,2022-03-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,169,2022-03-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.46E+11,P130,325,2022-01-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489311667,P130,90,2022-05-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,31,2022-02-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.12E+11,P130,230,2022-01-25,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489299336,P130,352,2022-05-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,34359781398,P130,291,2022-02-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129563256,P130,155,2022-04-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,85899391457,P130,174,2022-03-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589947393,P130,468,2022-03-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899364068,P130,17,2022-02-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489323182,P130,417,2022-05-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,25769825836,P130,123,2022-05-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489294628,P130,425,2022-04-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489289422,P130,172,2022-03-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309415467,P130,55,2022-02-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,51539631062,P130,350,2022-01-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,404,2022-05-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.63E+11,P130,196,2022-01-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,94489307239,P130,488,2022-01-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,396,2022-01-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309448083,P130,27,2022-05-18,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,8589950135,P130,431,2022-04-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,4993,P130,86,2022-01-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.46E+11,P130,342,2022-04-24,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899353546,P130,326,2022-02-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.29E+11,P130,88,2022-03-03,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,85,2022-01-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.20E+11,P130,85,2022-05-27,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,349,2022-01-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,25769845106,P130,208,2022-05-29,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,497,2022-03-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,42949678146,P130,180,2022-01-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.29E+11,P130,15,2022-03-31,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,468,2022-02-16,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,256,2022-05-01,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.12E+11,P130,10,2022-03-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.03E+11,P130,344,2022-04-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.55E+11,P130,89,2022-05-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,77309446461,P130,489,2022-05-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,8589960395,P130,167,2022-05-02,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,20179,P130,169,2022-04-15,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,380,2022-03-30,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.37E+11,P130,231,2022-05-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,77309438746,P130,330,2022-02-05,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,1.46E+11,P130,412,2022-01-04,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,17179924686,P130,232,2022-05-26,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,8589970692,P130,373,2022-02-22,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899387744,P130,314,2022-03-20,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,60129584305,P130,255,2022-04-23,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,34359778454,P130,392,2022-04-14,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
CG,85899393742,P130,281,2022-05-17,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.03E+11,P130,8,2022-03-13,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
TG,1.20E+11,P130,421,2022-04-21,Open,Data,Daily,0,676,0,346,0,70 Local+National SMS_7D
